1184,3,"2: Dark Star> St. Stephen> NFA> St. Stephen> Lovelight"
1184,4,"billing: GD; Taj Mahal; Bigfoot"
1185,1,"02-12-70 Ungano's Night Club/, New York/, N.Y. (Thu)"
1186,1,"02-20-70 Panther Hall/, Fort Worth/, Tx. (Fri)"
1186,2,"/""War Over? Peace At Last/"" - also: QMS"
1187,1,"02-21-70 San Antonio Civic Center Arena/, San Antonio/, Tx. (Sat)"
1188,1,"02-22-70 Sam Houston Coliseum/, Houston/, Tx. (Sun)"
1188,2,"Lovelight"
1189,1,"02-23-70 The Auditorium/, Austin/, Tx. (Mon)"
1190,1,"02-27-70 Family Dog at the Great Highway/, San Francisco/, Ca. (Fri)"
1190,2,"Cold Rain/, Mama Tried/, Dancin/, Easy Wind/, Black Peter/, Good Lovin/, China Cat> I Know You Rider> High Time/, Hard To Handle/, Casey Jones/, Cumberland/, NFA> Lovelight"
1190,3,"also: Commander Cody"
1191,1,"02-28-70 Family Dog at the Great Highway/, San Francisco/, Ca. (Sat)"
1191,2,"Electric-1: Lovelight> Me & My Uncle/, Cumberland"
1191,3,"Acoustic: Monkey & Engineer/, Sadie"
1191,4,"Electric-2: China Cat> I Know You Rider/, High Time> Dire Wolf/, Good Lovin/, Big Boss Man/, Casey Jones/, Alligator> Drums> Other One> Mason's Children> Lovelight/, Uncle John"
1191,5,"final /""Mason's Children/"" - also: Commander Cody"
1192,1,"03-01-70 Family Dog at the Great Highway/, San Francisco/, Ca. (Sun)"
1192,2,"1: New Speedway Jam/, Casey Jones/, Big Boy Pete/, Morning Dew/, Hard To Handle/, Me & My Uncle/, Cryptical> Drums> Other One> Cryptical> Black Peter/, BIODTL/, Dire Wolf/, Good Lovin/, Cumberland/, King Bee/, China Cat> I Know You Rider"
1192,3,"2: Uncle John/, Dancin/, Baby Blue"
1192,4,"also: Commander Cody"
1193,1,"03-07-70 Star Theatre/, Phoenix/, Az. (Sat)"
1194,1,"03-08-70 Santa Monica Civic Auditorium/, Santa Monica/, Ca. (Sun)"
1194,2,"Black Peter/, China Cat> I Know You Rider/, High Time/, Dire Wolf/, NFA> Drums> Good Lovin> Other One> NFA> Lovelight E: Me & My Uncle"
1194,3,"also: Cold Blood - reserved tickets/"" $5.50/, $4.50/, $3.50 - KRLA Presents - date uncertain/, this show was scheduled for 03-07-70"
1195,1,"03-17-70 Kleinhans Music Hall/, Buffalo/, N.Y. (Tue)"
1195,2,"Dark Star> Drums*/, Lovelight"
1195,3,"*with Lynn Harbold Buffalo Philharmonic benefit - The Dead jammed on stage with the Buffalo Philharmonic Orchestra"
1196,1,"03-24-70 Pirates World/, Dania/, Fl. (Tue)"
1196,2,"Morning Dew/, Mama Tried/, Good Lovin/, Don't Ease/, Cold Rain/, High Time/, Dark Star> Other One> St. Stephen> Drums> NFA> Lovelight> Me & My Uncle"
1196,3,"/""Dark Star/"" is first verse only"
1197,1,"04-09-70 Fillmore West/, San Francisco/, Ca. (Thu)"
1197,2,"Electric-1: Schoolgirl/, Mama Tried/, China Cat> I Know You Rider/, Viola Lee Blues"
1197,3,"Acoustic: Candyman/, FOTD/, Deep Elem/, Black Peter/, Uncle John/, Katie Mae"
1197,4,"Electric-2: Good Lovin/, Cowboy Song*/, It's A Man's World/, Cryptical> Drums> Other One> Cryptical> Me & My Uncle/, Casey Jones/, NFA> Lovelight"
1197,5,"*with unidentified vocalistonly /""Cowboy Song/"" - first /""It's A Man's World/"" - billing: GD; Miles Davis Quintet (with Airto Moreira); Stone The Crows; Clouds"
1198,1,"04-10-70 Fillmore West/, San Francisco/, Ca. (Fri)"
1198,2,"Electric-1: Cold Rain/, New Speedway/, Mama Tried/, China Cat> I Know You Rider/, Hard To Handle/, Casey Jones"
1198,3,"Acoustic: FOTD/, Deep Elem/, Candyman/, Wake Up Little Susie> Black Peter/, Uncle John"
1198,4,"Electric-2: It's A Man's World/, Dancin/, High Time/, Alligator> Caution> We Bid You Goodnight"
1198,5,"billing: GD; Miles Davis Quintet (with Airto Moreira); Stone The Crows; Clouds"
1199,1,"04-11-70 Fillmore West/, San Francisco/, Ca. (Sat)"
1199,2,"Electric-1: Cold Rain/, King Bee/, BIODTL/, Dire Wolf/, It's A Man's World"
1199,3,"Acoustic: Don't Ease/, New Speedway/, FOTD/, Me & My Uncle/, Deep Elem/, Candyman/, Black Peter/, Uncle John"
1199,4,"Electric-2: Dark Star> St. Stephen> NFA> Lovelight"
1199,5,"billing: GD; Miles Davis Quintet (with Airto Moreira); Stone The Crows; Clouds"
1200,1,"04-12-70 Fillmore West/, San Francisco/, Ca. (Sun)"
1200,2,"Electric-1: Schoolgirl/, Casey Jones/, Mama Tried/, China Cat> I Know You Rider> High Time/, Good Lovin"
1200,3,"Acoustic: Candyman/, Deep Elem/, Cumberland/, Dire Wolf/, Black Peter/, Uncle John"
1200,4,"Electric-2: Dancin/, It's A Man's World/, Viola Lee Blues> Feedback"
1200,5,"/""Dancin/"" appears on /""Fallout From The Phil Zone/"" - billing: GD; Miles Davis Quintet (with Airto Moreira); Stone The Crows; Clouds"
1201,1,"04-15-70 Winterland Arena/, San Francisco/, Ca. (Wed)"
1201,2,"Cold Rain/, China Cat> I Know You Rider/, Candyman/, Hard To Handle/, Cumberland/, Cryptical> Drums> Other One> Cryptical> Dire Wolf/, Dancin/, Lovelight> NFA> Lovelight"
1202,1,"04-17-70 Family Dog at the Great Highway/, San Francisco/, Ca. (Fri)"
1202,2,"Don't Ease/, Long Black Limousine/, Monkey & Engineer/, Deep Elem/, Candyman> Cumberland/, Me & My Uncle/, Mama Tried/, Cathy's Clown/, Wake Up Little Susie/, New Speedway/, FOTD/, Black Peter/, Uncle John"
1202,3,"Mickey And The Hartbeats - Bobby Ace And His Cards From The Bottom - final/last /""Cathy's Clown/"": 06-11-69 [122] - also: NRPS; Charlie Musselwhite"
1203,1,"04-18-70 Family Dog at the Great Highway/, San Francisco/, Ca. (Sat)"
1203,2,"Don't Ease/, Silver Threads/, FOTD/, Deep Elem/, Wake Up Little Susie/, Candyman> Cumberland/, New Speedway/, Me & My Uncle/, Mama Tried/, Katie Mae/, The Rub/, Roberta/, Walk Down The Street/, The Flood"
1203,3,"Mickey And The Hartbeats - Bobby Ace And His Cards From The Bottom - first /""Roberta/"" - only /""The Flood/"" - first /""The Rub/"" - only /""Walk Down The Street/"" - also: NRPS; Charlie Musselwhite"
1204,1,"04-19-70 Family Dog at the Great Highway/, San Francisco/, Ca. (Sun)"
1204,2,"I Know You Rider/, FOTD/, Candyman/, Saw Mill/, Deep Elem/, The Rub/, Katie Mae/, Roberta/, Big Breasa/, She's Mine/, Cumberland/, Wake Up Little Susie/, Mama Tried/, Me & My Uncle/, Race Is On/, Uncle John"
1204,3,"Mickey And The Hartbeats - Bobby Ace And His Cards From The Bottom - final /""Saw Mill/"" - only /""Big Breasa/"" - final /""Roberta/"" - first /""She's Mine/"" - also: NRPS; Charlie Musselwhite"
1205,1,"04-25-70 Mammoth Gardens/, Denver/, Co. (Sat)"
1205,2,"Dark Star> St. Stephen> Good Lovin> It's A Man's World> St. Stephen"
1205,3,"list incomplete - date and venue of list uncertain"
1206,1,"04-26-70 York Farm/, Poynette/, Wi. (Sun)"
1206,2,"Cryptical> Drums> Other One> Other One/, Dark Star> St. Stephen> The Eleven> Lovelight/, Death Don't/, Alligator> Feedback> We Bid You Goodnight"
1206,3,"Sound Storm Festival - setlist incomplete - order uncertain"
1207,1,"05-01-70 Alfred College/, Alfred/, N.Y. (Fri)"
1207,2,"Acoustic: Race Is On/, Wake Up Little Susie/, New Speedway/, Cold Jordan/, Uncle John"
1207,3,"Electric: NFA/, Hard To Handle/, Cryptical> Drums> Other One> Cryptical/, High Time/, Lovelight"
1207,4,"setlist incomplete - last /""Cold Jordan/"": 06-20-69b [125] - also: NRPS"
1208,1,"05-03-70 Field House/, Wesleyan University/, Middletown/, Ct. (Sun)"
1208,2,"Me & My Uncle/, New Speedway/, Good Lovin/, Dire Wolf/, Don't Ease/, Lovelight> The Main Ten> Uncle John> Lovelight"
1208,3,"also: NRPS"
1209,1,"05-08-70 Farrell Hall/, S.U.C.N.Y./, Delhi/, N.Y. (Fri)"
1209,2,"also: NRPS"
1210,1,"05-09-70 Worcester Polytechnic Institute/, Worcester/, Ma. (Sat)"
1210,2,"Deep Elem/, FOTD/, Silver Threads/, Black Peter"
1210,3,"also: NRPS"
1211,1,"05-10-70 Atlanta Sports Arena/, Atlanta/, Ga. (Sun)"
1211,2,"Mama Tried/, Circle Be Unbroken*"
1211,3,"*with Allman Brothers only /""Circle Be Unbroken/"" - also Hampton Grease Band"
1212,1,"05-16-70 Temple University/, Philadelphia/, Pa. (Sat)"
1212,2,"New Speedway/, Minglewood/, Lovelight"
1212,3,"afternoon concert - lineup: Cactus; GD; Steve Miller; Jimi Hendrix"
1213,1,"05-17-70 Fairfield University/, Fairfield/, Ct. (Sun)"
1214,1,"05-24-70 Newcastle-Under-Lyme/, England (Sun)"
1214,2,"Casey Jones/, China Cat> I Know You Rider/, Hard To Handle/, Me & My Uncle/, Cryptical> Drums> Other One> Cryptical> Attics/, Good Lovin/, Cold Rain/, Dark Star> St. Stephen> NFA> Lovelight"
1214,3,"actual venue may have been Lower Finney Green Farm/, Leycett - Hollywood Festival - first European performance - Saturday: Lord Sutch & Heavy Friends; Family; Titus Groan; Mike Cooper; Mungo Jerry; Airforce - Sunday: Demon Fuzz; Wildmouth; Black Sabbath; Quintessence; Colosseum - Grateful Dead; Free; Mungo Jerry; Jose Feliciano; Traffic"
1215,1,"05-25-70 The Strand Lyceum/, London/, England (Mon)"
1215,2,"also: Fleetwood Mac"
1216,1,"06-04-70 Fillmore West/, San Francisco/, Ca. (Thu)"
1216,2,"Acoustic: Deep Elem/, Candyman/, Silver Threads/, FOTD/, Cumberland/, Wake Up Little Susie/, Swing Low/, Uncle John"
1216,3,"Electric: Casey Jones/, Me & My Uncle/, Hard To Handle/, St. Stephen> NFA> Midnight Hour/, Baby Blue"
1216,4,"first /""Swing Low/"" - billing: GD; NRPS; Southern Comfort"
1217,1,"06-05-70 Fillmore West/, San Francisco/, Ca. (Fri)"
1217,2,"Acoustic: Dire Wolf/, I Know You Rider/, Silver Threads/, FOTD/, Me & My Uncle/, Black Peter/, New Speedway"
1217,3,"Electric: Cold Rain/, Easy Wind/, Mama Tried/, Cryptical> Drums> Other One> Cryptical> Attics/, Hard To Handle/, It's A Man's World/, Uncle John E: St. Stephen> Casey Jones"
1217,4,"billing: GD; NRPS; Southern Comfort"
1218,1,"06-06-70 Fillmore West/, San Francisco/, Ca. (Sat)"
1218,2,"Acoustic: Don't Ease/, Frozen Logger/, FOTD/, Candyman/, Deep Elem/, Cumberland/, Wake Up Little Susie/, New Speedway"
1218,3,"Electric-1: Morning Dew/, Me & My Uncle/, Casey Jones/, Dancin/, Next Time/, China Cat> I Know You Rider"
1218,4,"Electric-2: Drums> Good Lovin> Drums> New Orleans> Good Lovin/, Attics/, Dire Wolf> Alligator> Drums> Alligator> Lovelight> NFA> Lovelight E: Uncle John"
1218,5,"first /""Frozen Logger/"" - last /""New Orleans/"": 08-29-69 [118] - billing: GD; NRPS; Southern Comfort"
1219,1,"06-07-70 Fillmore West/, San Francisco/, Ca. (Sun)"
1219,2,"Acoustic: Don't Ease/, Silver Threads/, FOTD/, Candyman/, Cold Jordan/, Swing Low/, Cumberland/, Me & My Uncle/, New Speedway"
1219,3,"Electric: Cryptical> Drums> Other One> The Eleven> Drums> Sugar Magnolia/, Louie Louie Jam/, It's A Man's World/, Mama Tried/, Top Of The World/, Cosmic Charlie/, Casey Jones/, Good Lovin/, Frozen Logger"
1219,4,"final /""The Eleven/"" - first /""Sugar Magnolia/"" - only /""Louie Louie Jam/"" - billing: GD; NRPS; Southern Comfort"
1220,1,"06-12-70 Honolulu Civic Auditorium/, Honolulu/, Hi. (Fri)"
1220,2,"also: QMS; NRPS"
1221,1,"06-13-70 Honolulu Civic Auditorium/, Honolulu/, Hi. (Sat)"
1221,2,"Cold Rain/, Easy Wind/, Uncle John/, Candyman/, Me & My Uncle/, Good Lovin*/, China Cat> I Know You Rider/, New Speedway> Nobody's Jam> New Speedway/, Casey Jones/, Lovelight*"
1221,3,"*with Dino Valenti and Gary Duncanalso: QMS; The Steve Miller Band; NRPS - $3.50"
1222,1,"06-19-70 Mid-South Coliseum/, Memphis/, Tn. (Fri)"
1222,2,"Casey Jones/, China Cat> I Know You Rider/, Hard To Handle/, Me & My Uncle/, Attics/, Candyman/, Uncle John/, Good Lovin"
1222,3,"list and order uncertain - also: Country Joe McDonald; The Illusion"
1223,1,"06-21-70 Pauley Ballroom/, U. of California/, Berkeley/, Ca. (Sun)"
1223,2,"Frozen Logger/, Casey Jones/, Cumberland/, Easy Wind/, Mama Tried/, Candyman/, NFA> St. Stephen> Drums> Good Lovin"
1223,3,"American Indian benefit"
1224,1,"06-28-70 Coronation Park/, Toronto/, Canada (Sun)"
1224,2,"/""Trans Continental Pop Festival/"" - free concert"
1225,1,"07-01-70 Winnipeg Fairgrounds/, Winnipeg/, Canada (Wed)"
1225,2,"Easy Wind/, Candyman"
1225,3,"list incomplete/, order uncertain - /""Red River Exhibition/,/"" /""Trans Continental Pop Festival/"" - also: NRPS"
1226,1,"07-03-70 McMahon Stadium/, Calgary/, Canada (Fri)"
1226,2,"Don't Ease/, New Speedway/, Hard To Handle"
1226,3,"list incomplete/, order uncertain - /""Trans Continental Pop Festival/"" (Kory's Note:  C. C. Rider with Ian and Sylvia.)"
1227,1,"07-08-70 Mississippi River Festival/, Edwardsville/, Il. (Wed)"
1228,1,"07-09-70 Fillmore East/, New York/, N.Y. (Thu)"
1228,2,"Acoustic: Silver Threads/, Cumberland/, Dire Wolf/, Swing Low"
1228,3,"Electric: Easy Wind/, Casey Jones/, NFA> Good Lovin/, Viola Lee Blues/, Morning Dew/, Top Of The World/, Uncle John"
1228,4,"final /""Silver Threads/"" - midnight show - billing: GD; NRPS"
1229,1,"07-10-70 Fillmore East/, New York/, N.Y. (Fri)"
1229,2,"midnight show - billing: GD; NRPS"
1230,1,"07-11-70 Fillmore East/, New York/, N.Y. (Sat)"
1230,2,"Acoustic: FOTD/, New Speedway/, So Sad/, Rosalie McFall/, I Hear A Voice Callin/, Cold Jordan/, Swing Low"
1230,3,"Electric: NFA/, Casey Jones/, Mama Tried/, Good Lovin*/, Top Of The World/, Minglewood/, High Time/, Cumberland/, China Cat> I Know You Rider/, Me & My Uncle/, Morning Dew"
1230,4,"*with Bob Weir on vocalsonly /""So Sad/"" - first /""Rosalie McFall/"" - midnight show - billing: GD; NRPS"
1231,1,"07-12-70 Fillmore East/, New York/, N.Y. (Sun)"
1231,2,"Acoustic: Dire Wolf/, The Rub/, How Long Blues/, Dark Hollow/, FOTD/, Candyman/, Katie Mae/, Bring Me My Shotgun> She's Mine/, Rosalie McFall/, Cocaine Blues/, Wake Up Little Susie/, Cumberland"
1231,3,"Electric: Easy Wind/, Mama Tried/, Attics/, China Cat> I Know You Rider/, It's A Man's World/, Cold Rain/, High Time/, Cryptical> Drums> Other One> Me & My Uncle> Other One> Dancin/, Lovelight E: Uncle John"
1231,4,"first /""Cocaine Blues/"" - last /""Dark Hollow/"": 02-14-70 [61] - first /""How Long Blues/"" - final /""Katie Mae/"" - only /""Bring Me My Shotgun/"" - final /""She's Mine/"" - midnight show - billing: GD; NRPS"
1232,1,"07-14-70 Euphoria Ballroom/, San Rafael/, Ca. (Tue)"
1232,2,"Acoustic: Don't Ease/, FOTD/, Dire Wolf/, Dark Hollow/, Candyman/, Black Peter/, How Long Blues/, Deep Elem/, Cumberland*/, New Speedway*"
1232,3,"Electric: Frozen Logger/, Casey Jones/, El Paso/, China Cat> I Know You Rider/, Easy Wind/, Me & My Uncle/, Cryptical> Drums> Other One> Cryptical> Cosmic Charlie/, Good Lovin/, Uncle John"
1232,4,"*with David Crosbyfirst /""El Paso/"" - also: David Crosby; NRPS; Rubber Duck Company/, with Tom Constanten"
1233,1,"07-16-70 Euphoria Ballroom/, San Rafael/, Ca. (Thu)"
1233,2,"1: Lovelight/, Me & My Uncle/, Cold Rain/, China Cat> I Know You Rider/, Candyman/, Lovelight*"
1233,3,"2: Casey Jones/, Attics/, Cumberland/, NFA> St. Stephen/, Uncle John"
1233,4,"*with Janis Joplin also: NRPS; Rubber Duck Company"
1234,1,"07-30-70 The Matrix/, San Francisco/, Ca. (Thu)"
1234,2,"Acoustic: To Lay Me Down/, Dire Wolf/, Candyman/, Rosalie McFall/, I Hear A Voice Callin/, Swing Low"
1234,3,"first /""To Lay Me Down/"" - NRPS/, also: The Grateful Dead"
1235,1,"08-17-70 Fillmore West/, San Francisco/, Ca. (Mon)"
1235,2,"Electric: Casey Jones"
1235,3,"billing: GD; NRPS"
1236,1,"08-19-70 Fillmore West/, San Francisco/, Ca. (Wed)"
1236,2,"Acoustic: Monkey & Engineer/, How Long Blues/, FOTD/, Dark Hollow/, Candyman/, Ripple> Brokedown/, Truckin/, Cocaine Blues/, Rosalie McFall/, Cumberland/, Wake Up Little Susie/, New Speedway/, Cold Jordan*/, Swing Low*"
1236,3,"Electric: Cold Rain/, Me & My Uncle/, Easy Wind/, China Cat> I Know You Rider/, St. Stephen> Sugar Magnolia/, Good Lovin/, Minglewood/, Casey Jones/, NFA*> Lovelight**"
1236,4,"*with David Nelson **with David Crosbyfinal /""Cocaine Blues/"" - final /""Cold Jordan/"" - final /""Swing Low/"" - billing: GD; NRPS"
1237,1,"08-28-70 The Club/, Los Angeles/, Ca. (Fri)"
1237,2,"also: NRPS"
1238,1,"08-29-70 The Club/, Los Angeles/, Ca. (Sat)"
1238,2,"also: NRPS"
1239,1,"08-30-70 KQED Studios/, San Francisco/, Ca. (Sun)"
1239,2,"Easy Wind/, Candyman/, Casey Jones/, Brokedown/, Uncle John"
1239,3,"/""Calibration/"" - TV broadcast with FM simulcast KQED-San Francisco"
1240,1,"09-25-70 Pasadena Civic Auditorium/, Pasadena/, Ca. (Fri)"
1240,2,"Casey Jones/, Easy Wind/, Lovelight"
1240,3,"list incomplete - also: NRPS"
1241,1,"09-26-70 Terrace Ballroom/, Salt Lake City/, Ut. (Sat)"
1241,2,"Acoustic: I Know You Rider/, Ripple/, Candyman/, FOTD"
1241,3,"Electric: Big Boss Man/, Uncle John> Casey Jones/, Morning Dew"
1241,4,"list incomplete/, order uncertain"
1242,1,"10-04-70 Winterland Arena/, San Francisco/, Ca. (Sun)"
1242,2,"Truckin/, Till The Morning Comes/, Brokedown/, Next Time/, Cold Rain/, China Cat> I Know You Rider/, Good Lovin/, Sugar Magnolia/, Casey Jones/, Uncle John"
1242,3,"TV broadcast KQED & FM quadraphonic simulcast KQED-San Francisco & KSAN-San Francisco - also: Jefferson Airplane; QMS; Hot Tuna; NRPS - Janis Joplin died on this night"
1243,1,"10-05-70 Winterland Arena/, San Francisco/, Ca. (Mon)"
1243,2,"Dancin/, Lovelight"
1243,3,"also: Jefferson Airplane; QMS; Hot Tuna; NRPS"
1244,1,"10-10-70 Colden Auditorium/, Queens College/, Queens/, N.Y. (Sat)"
1244,2,"1: Truckin/, Deep Elem/, Hard To Handle/, Sugar Magnolia/, Candyman/, Cryptical> Drums> Other One> NFA> GDTRFB> NFA"
1244,3,"2: Casey Jones/, Cold Rain/, Me & My Uncle/, Good Lovin/, Minglewood/, Cumberland/, Uncle John"
1244,4,"first /""GDTRFB/"" - also: NRPS"
1245,1,"10-11-70 Marion Shea Aud./, Paterson State Col./, Wayne/, N.J. (Sun)"
1245,2,"Casey Jones/, Hurts Me Too/, Mama Tried/, Till The Morning Comes/, Dancin/, Candyman/, Top Of The World/, Morning Dew/, BIODTL/, China Cat> I Know You Rider/, Dark Star> St. Stephen> NFA> GDTRFB> NFA E: Uncle John"
1245,3,"last /""Hurts Me Too/"": 02-08-70 [88] - also: NRPS"
1246,1,"10-16-70 Irvine Auditorium/, U. Penn./, Philadelphia/, Pa. (Fri)"
1246,2,"Morning Dew/, Casey Jones/, St. Stephen> NFA> Lovelight/, Good Lovin E: Uncle John"
1246,3,"Bob Weir's 23rd birthday - Drexel University homecoming - also: NRPS"
1247,1,"10-17-70 Cleveland Music Hall/, Cleveland/, Oh. (Sat)"
1247,2,"also: NRPS"
1248,1,"10-23-70 McDonough Arena/, Georgetown U./, Washington/, D.C. (Fri)"
1248,2,"Casey Jones/, Mama Tried/, Hard To Handle/, China Cat> I Know You Rider/, Sugar Magnolia/, Candyman/, Me & My Uncle/, Good Lovin/, Truckin> Drums> Other One> NFA> GDTRFB> NFA E: Uncle John"
1248,3,"also: NRPS - FM broadcast WABX"
1249,1,"10-24-70 Kiel Opera House/, St. Louis/, Mo. (Sat)"
1249,2,"Dancin/, Hurts Me Too/, Me & My Uncle/, FOTD/, Cold Rain/, Attics/, Good Lovin/, Casey Jones/, St. Stephen> NFA> GDTRFB> NFA> Lovelight"
1249,3,"also: NRPS"
1250,1,"11-05-70 Capitol Theater/, Port Chester/, N.Y. (Thu)"
1250,2,"Hard To Handle/, Top Of The World/, Mama Tried/, Truckin> Drums> Other One> Dark Star> St. Stephen> NFA> GDTRFB> NFA> Lovelight"
1250,3,"list may be incomplete - also: NRPS"
1251,1,"11-09-70 Action House/, Island Park/, N.Y. (Mon)"
1251,2,"Attics/, Mama Tried/, Walking The Dog/, Minglewood/, Morning Dew/, Deep Elem"
1251,3,"the songs listed for 09-29-69 often appear on tapes with this date - also: NRPS"
1252,1,"11-10-70 Action House/, Island Park/, N.Y. (Tue)"
1253,1,"11-11-70 46th Street Rock Palace/, Brooklyn/, N.Y. (Wed)"
1253,2,"1: Casey Jones/, Me & My Uncle/, Cold Rain/, China Cat> I Know You Rider/, Big RxR Blues/, Mama Tried/, Hurts Me Too/, Cryptical> Drums> Other One> Cryptical> Sugar Magnolia/, Hard To Handle/, Truckin"
1253,3,"2: Good Lovin/, Cumberland/, GDTRFB/, John's Other*/, Uncle Sam Blues**/, Around*/, Ode To Billie Dean**/, NFA*> Who Do You Love*> Drums> Jam*/, Come Back Baby**"
1253,4,"*with Papa John Creach/, Jorma Kaukonen/, Jack Casady **with same guests/, without lyrics/""Good Lovin/"" includes a verse of /""La Bamba/"" - only /""John's Other/"" - only /""Uncle Sam Blues/"" - first /""Who Do You Love/"" - only /""Ode To Billie Dean/"" - final/last /""Come Back Baby/"": 05-19-66 [589] - also: NRPS - this run was originally scheduled to start on 11-26-70"
1254,1,"11-12-70 46th Street Rock Palace/, Brooklyn/, N.Y. (Thu)"
1254,2,"Hard To Handle/, Truckin/, Minglewood/, China Cat> I Know You Rider/, Sugar Magnolia/, Candyman/, New Orleans/, Cumberland/, Brokedown/, NFA"
1254,3,"possibly one of the other nights - also: NRPS"
1255,1,"11-13-70 46th Street Rock Palace/, Brooklyn/, N.Y. (Fri)"
1255,2,"also: NRPS"
1256,1,"11-14-70 46th Street Rock Palace/, Brooklyn/, N.Y. (Sat)"
1256,2,"also: NRPS"
1257,1,"11-16-70 Fillmore East/, New York/, N.Y. (Mon)"
1257,2,"Good Lovin*"
1257,3,"*with Jorma Kaukonen also: Hot Tuna; NRPS"
1258,1,"11-20-70 The Palestra/, U. of Rochester/, Rochester/, N.Y. (Fri)"
1258,2,"1: Cold Rain/, Me & My Uncle/, Next Time/, China Cat> I Know You Rider/, Sugar Magnolia/, FOTD/, Mama Tried/, Good Lovin/, Cumberland/, Candyman/, Truckin> Drums> Other One> St. Stephen> NFA> GDTRFB> NFA> King Bee/, Casey Jones"
1258,3,"2: All Over Now*/, Jam*/, Around*/, Jam*> Darlin Corey*> Jam*> Jam*/, Uncle John"
1258,4,"*with Jorma Kaukonenthe set breaks may be wrong - last /""All Over Now/"": 09-06-69 [175] - only /""Darlin Corey/"" - also: NRPS"
1259,1,"11-22-70 Middlesex County Community College/, Edison/, N.J. (Sun)"
1259,2,"Good Lovin"
1259,3,"also: NRPS"
1260,1,"11-23-70 Anderson Theater/, New York/, N.Y. (Mon)"
1260,2,"Casey Jones/, FOTD/, Cold Rain/, King Bee/, China Cat> I Know You Rider/, Mama Tried/, Truckin*> Drums> Other One*/, Hard To Handle/, Big RxR Blues/, NFA**> GDTRFB**> NFA**/, Uncle John/, Lovelight"
1260,3,"*with Will Scarlet on harmonica **with Winwood/, Capaldi/, Wood and Ramblin' Jack Elliot/""Uncle John/"" may have been the encore; /""Lovelight/"" may not have been performed - $2 benefit for the NYC Hell's Angels - also: NRPS"
1261,1,"11-27-70 The Syndrome/, Chicago/, Il. (Fri)"
1261,2,"Casey Jones/, Sugar Magnolia/, Brokedown/, Uncle John E: Lovelight"
1261,3,"the show opened with /""Casey Jones/,/"" closed with /""Lovelight/,/"" rest of order uncertain - list incomplete"
1262,1,"11-29-70 Club Agora/, Columbus/, Oh. (Sun)"
1262,2,"1: Don't Ease/, Cumberland/, BIODTL/, Next Time/, Morning Dew/, Brokedown/, Bobby McGee/, Truckin> Drums> Other One> Me & My Uncle/, Casey Jones"
1262,3,"2: Dire Wolf/, Good Lovin/, Sugar Magnolia/, NFA> GDTRFB> NFA"
1262,4,"/""Merry-Go-Round Broke Down/"" tuning before /""NFA/"" - first /""Bobby McGee/"" - also: NRPS"
1263,1,"12-12-70 Santa Rosa Fairgrounds/, Santa Rosa/, Ca. (Sat)"
1263,2,"1: Me & My Uncle/, Truckin/, Brokedown/, Hard To Handle/, Mama Tried/, China Cat> I Know You Rider/, Big RxR Blues/, King Bee/, Sugar Magnolia> Casey Jones"
1263,3,"2: Dire Wolf/, Cryptical> Drums> Other One> Cryptical/, NFA> GDTRFB> Darkness Jam> NFA> Good Lovin> Uncle John"
1263,4,"also: NRPS"
1264,1,"12-22-70 Sacramento Memorial Auditorium/, Sacramento/, Ca. (Tue)"
1264,2,"also: NRPS"
1265,1,"12-23-70 Winterland Arena/, San Francisco/, Ca. (Wed)"
1265,2,"Deep Elem/, Bobby McGee/, Hard To Handle/, Candyman/, Me & My Uncle/, Cold Rain/, Dancin/, Uncle John"
1265,3,"/""Benefit for the Montessori School and Bear/"" - billing: Hot Tuna; /""Acoustic/"" Grateful Dead; NRPS; Lizard"
1266,1,"12-26-70 Legion Stadium/, El Monte/, Ca. (Sat)"
1266,2,"1: Cold Rain/, Mama Tried/, Frozen Logger/, Easy Wind/, Till The Morning Comes/, Truckin/, FOTD/, Me & My Uncle/, Candyman/, Big RxR Blues/, Minglewood/, Black Peter/, BIODTL/, Morning Dew/, Casey Jones"
1266,3,"2: Dire Wolf/, China Cat> I Know You Rider/, Good Lovin> Jam> Uncle John"
1266,4,"final /""Till The Morning Comes/"" - also: NRPS"
1267,1,"12-28-70 Legion Stadium/, El Monte/, Ca. (Mon)"
1267,2,"1: Cold Rain/, Truckin/, Hurts Me Too/, Me & My Uncle/, BIODTL/, China Cat> I Know You Rider/, Cryptical> Drums> Other One> Cryptical> Sugar Magnolia/, Casey Jones"
1267,3,"2: Smokestack/, Big RxR Blues/, Bobby McGee/, Deep Elem/, Cumberland/, Morning Dew> Good Lovin> Uncle John"
1267,4,"also: NRPS"
1268,1,"12-31-70 Winterland Arena/, San Francisco/, Ca. (Thu)"
1268,2,"Truckin/, Monkey & Engineer/, Cold Rain/, Easy Wind/, Me & My Uncle/, Big RxR Blues/, Cumberland/, Dire Wolf/, Cryptical> Drums> Other One> Cryptical> Black Peter/, Sugar Magnolia/, China Cat> I Know You Rider/, Good Lovin> Uncle John"
1268,3,"TV broadcast KQED-San Francisco through /""I Know You Rider/"" - first four songs FM simulcast KSAN-San Francisco - billing: GD; Hot Tuna; NRPS; Stoneground; /""Musician's Jam/"""
1269,1,"01-22-71 Lane Community College/, Eugene/, Or. (Fri)"
